2022 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0524 ,Local CCP ,"KAISER FOUNDATION HP, INC. ",Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",81%,85%,84%,63%,89%,97%,97%,81%,88%,97%,86%,89%,52%,44%,91%,89%,84,80,91,88,90,85,0.04,1%,Medicare shows only a Star Rating for this topic ,98%,97%,100%,97%,0.04,1%,Medicare shows only a Star Rating for this topic ,93,94,100,88%,91%,89%,92%,90%
H0543 ,Local CCP ,UHC OF CALIFORNIA ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",76%,77%,78%,54%,No data available ,No data available ,No data available ,50%,83%,98%,85%,76%,54%,45%,69%,79%,80,80,91,87,88,84,0.12,8%,Medicare shows only a Star Rating for this topic ,99%,97%,100%,100%,0.12,8%,Medicare shows only a Star Rating for this topic ,87,89,92,88%,90%,88%,84%,85%
H0544 ,Local CCP ,BLUE CROSS OF CALIFORNIA ,Anthem Blue Cross ,Anthem Inc. ,71%,78%,78%,52%,60%,98%,97%,64%,84%,97%,81%,75%,70%,42%,70%,84%,81,76,90,86,87,80,0.5,19%,Medicare shows only a Star Rating for this topic ,96%,98%,99%,98%,0.5,19%,Medicare shows only a Star Rating for this topic ,85,88,75,86%,86%,85%,89%,87%
H0545 ,Local CCP ,"INTER VALLEY HEALTH PLAN, INC. ",Inter Valley Health Plan ,InterValley Health Plan ,78%,77%,74%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,71%,88%,97%,85%,85%,56%,44%,85%,78%,78,77,93,85,90,81,0.05,5%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,97%,0.05,5%,Medicare shows only a Star Rating for this topic ,90,93,97,85%,88%,88%,82%,85%
H0562 ,Local CCP ,"HEALTH NET OF CALIFORNIA,INC. ",Wellcare by Health Net ,Centene Corporation ,75%,80%,80%,49%,47%,99%,93%,48%,82%,98%,87%,75%,53%,43%,70%,78%,83,79,89,87,87,83,0.21,8%,Medicare shows only a Star Rating for this topic ,87%,92%,97%,95%,0.21,8%,Medicare shows only a Star Rating for this topic ,84,89,86,84%,87%,86%,92%,87%
H0571 ,Local CCP ,CHINESE COMMUNITY HEALTH PLAN ,Chinese Community Health Plan ,Chinese Hospital Association ,68%,74%,83%,51%,85%,96%,91%,Not enough data available ,83%,95%,76%,84%,76%,39%,73%,89%,82,74,94,90,88,86,0,3%,Medicare shows only a Star Rating for this topic ,100%,92%,92%,83%,0,3%,Medicare shows only a Star Rating for this topic ,88,90,94,90%,88%,86%,92%,87%
H0609 ,Local CCP ,"PACIFICARE OF COLORADO, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",74%,73%,79%,53%,80%,97%,97%,55%,83%,98%,87%,78%,54%,48%,70%,82%,82,77,90,87,87,85,0.09,7%,Medicare shows only a Star Rating for this topic ,99%,96%,100%,100%,0.09,7%,Medicare shows only a Star Rating for this topic ,87,90,93,87%,90%,89%,90%,84%
H0624 ,Local CCP ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",69%,81%,73%,48%,77%,90%,90%,29%,78%,97%,76%,77%,64%,48%,60%,82%,82,79,91,87,89,85,0.16,9%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,100%,0.16,9%,Medicare shows only a Star Rating for this topic ,88,91,93,86%,88%,88%,87%,82%
H0628 ,Local CCP ,AETNA HEALTH OF OHIO INC. ,Aetna Medicare ,CVS Health Corporation ,76%,76%,70%,Plan too new to be measured ,49%,No data available ,No data available ,Not enough data available ,62%,94%,82%,82%,Plan too new to be measured ,Plan too new to be measured ,90%,86%,83,79,91,87,85,86,0.34,24%,Not enough data available ,100%,Not enough data available ,100%,96%,0.34,24%,Not enough data available ,82,90,96,89%,88%,89%,74%,82%
H0630 ,Local CCP ,KAISER FOUNDATION HP OF CO ,Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",74%,82%,87%,59%,88%,100%,99%,73%,91%,99%,91%,91%,52%,53%,94%,94%,84,82,92,89,90,86,0.07,2%,Medicare shows only a Star Rating for this topic ,96%,96%,100%,97%,0.07,2%,Medicare shows only a Star Rating for this topic ,93,94,99,90%,92%,92%,93%,87%
H0645 ,MSA ,EXEMPLAR HEALTH INSURANCE COMPANY ,Exemplar Health ,"Exemplar Health, INC. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure
H0672 ,Local CCP ,"CIGNA HEALTHCARE OF COLORADO, INC. ",Cigna ,CIGNA ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too new to be measured ,No data available ,No data available ,No data available ,Not enough data available ,No data available ,98%,70%,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,89%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,31%,Not enough data available ,Not enough data available ,Not enough data available ,97%,97%,Not enough data available ,31%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,83%,84%,86%,Not enough data available ,84%
H0710 ,Local CCP ,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",47%,91%,Plan too small to be measured ,Not enough data available ,100%,100%,100%,Not enough data available ,85%,100%,91%,Not enough data available ,Not enough data available ,Not enough data available ,78%,93%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.04,8%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.04,8%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,93,88%,84%,85%,92%,90%
H0712 ,Local CCP ,"WELLCARE OF CONNECTICUT, INC. ",Wellcare ,Centene Corporation ,70%,68%,70%,51%,72%,87%,86%,Not enough data available ,76%,95%,73%,79%,56%,48%,58%,86%,83,80,89,85,85,85,0.83,25%,Medicare shows only a Star Rating for this topic ,95%,99%,97%,95%,0.83,25%,Medicare shows only a Star Rating for this topic ,84,90,93,86%,87%,86%,87%,85%
H0724 ,Local CCP ,"BUCKEYE HEALTH PLAN COMMUNITY SOLUTIONS, Inc. ",Wellcare by Allwell ,Centene Corporation ,71%,61%,69%,42%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,49%,92%,66%,Not enough data available ,49%,37%,19%,75%,80,78,92,85,83,86,0.88,29%,Medicare shows only a Star Rating for this topic ,83%,Not enough data available ,97%,95%,0.88,29%,Medicare shows only a Star Rating for this topic ,82,89,85,80%,81%,80%,92%,81%
H0755 ,Local CCP ,"OXFORD HEALTH PLANS (CT), INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",70%,73%,77%,47%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,31%,80%,98%,86%,80%,54%,40%,61%,85%,82,78,90,88,86,86,0.13,9%,Medicare shows only a Star Rating for this topic ,100%,99%,100%,100%,0.13,9%,Medicare shows only a Star Rating for this topic ,85,90,93,87%,89%,87%,77%,83%
H0783 ,Local CCP ,"HUMANA BENEFIT PLAN OF TEXAS, INC. ",Humana ,Humana Inc. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,100%,98%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0798 ,Local CCP ,MEDICA COMMUNITY HEALTH PLAN ,Medica ,Medica Holding Company ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,94%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,84%,85%,No data available ,Not enough data available
H0826 ,Local CCP ,"INNOVATIVE INTEGRATED HEALTH COMMUNITY PLANS, INC. ",Innovative Integrated Health Community Plans ,"Innovative Integrated Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0838 ,Local CCP ,"UNIVERSAL CARE, INC. ",Brand New Day ,"Bright Health Group, Inc. ",66%,63%,74%,50%,76%,100%,89%,43%,69%,94%,85%,93%,57%,40%,82%,83%,78,73,87,85,86,84,0.26,14%,Medicare shows only a Star Rating for this topic ,100%,100%,79%,77%,0.26,14%,Medicare shows only a Star Rating for this topic ,88,Not enough data available ,95,86%,87%,85%,83%,84%
H0876 ,Local CCP ,"Commonwealth Care Alliance Rhode Island, LLC ",Commonwealth Care Alliance ,"Commonwealth Care Alliance, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
